Gene_ID	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Lung_1	Lung_2	Lung_3	Lung_4	Lung_5	Lung_6	Lung_7	Lung_8	Lung_9
ENSG00000111640	14163	15203	11764	8102	13699	27065	19968	18375	21571	5016	11920	8846	6443	4200	5367	7432	3126	6511
ENSG00000111641	0	0	4	0	0	1	24	27	94	0	8	0	7	8	0	0	10	7
ENSG00000111642	34	3	27	41	201	197	52	84	102	82	113	0	126	79	138	91	138	185
ENSG00000111644	5302	6121	4687	3837	8817	8366	7111	5351	7534	2868	4461	3520	3850	1629	3589	2726	1579	3296
ENSG00000111647	0	4	0	43	111	3	29	1	1	7	25	0	21	0	13	17	5	9
ENSG00000111652	0	0	0	22	0	12	15	41	78	7	19	0	20	12	16	20	4	13
ENSG00000111653	87	119	49	66	360	366	332	115	282	55	95	1	81	109	92	64	58	119
ENSG00000111665	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111666	0	15	0	0	0	0	36	0	1	4	0	0	5	0	1	0	0	0
ENSG00000111667	19	14	41	0	77	58	6	13	58	18	7	0	15	0	0	0	3	10
ENSG00000111669	2508	2628	2063	1375	3142	5564	3864	3669	4318	729	1605	1242	1368	458	973	1071	592	1062
ENSG00000111670	0	0	4	0	2	5	0	0	11	15	11	0	11	15	1	7	16	7
ENSG00000111671	0	6	7	0	0	0	13	3	2	0	0	0	1	0	1	0	0	0
ENSG00000111674	296	146	516	218	214	426	540	399	397	199	403	190	334	142	241	301	196	402
ENSG00000111676	2	2	8	0	4	4	2	4	15	7	17	3	5	5	7	9	9	6
ENSG00000111678	29	20	20	23	30	54	65	41	73	20	53	17	31	12	36	30	19	32
ENSG00000111679	323	312	334	279	828	920	620	295	1284	115	155	468	284	32	116	38	167	178
ENSG00000111684	0	10	8	27	122	4	110	0	119	41	97	84	29	12	24	24	23	31
ENSG00000111696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSG00000111707	5	10	17	48	41	71	65	23	12	8	31	0	9	5	8	5	11	7
ENSG00000111711	643	513	607	472	525	637	286	207	445	96	85	277	169	19	142	312	121	221
ENSG00000111713	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000111716	1078	503	969	675	2127	1805	1909	1363	3882	291	499	550	397	142	277	381	189	353
ENSG00000111725	0	0	0	9	0	0	13	38	17	10	18	0	26	9	5	6	14	5
ENSG00000111726	224	34	58	76	264	243	281	252	271	58	129	1	40	49	27	28	31	36
ENSG00000111727	0	0	0	0	0	0	0	39	4	10	2	0	16	0	1	0	8	16
ENSG00000111729	55	0	60	9	59	0	17	25	21	6	5	0	11	1	6	12	2	1
ENSG00000111731	0	0	11	2	2	7	0	23	50	18	14	3	10	2	6	24	24	38
ENSG00000111737	14	0	7	0	0	1	0	4	7	2	3	0	1	0	6	0	0	0
ENSG00000111752	8	0	3	1	0	1	1	9	2	1	4	1	3	0	3	0	2	6
ENSG00000111775	0	1	0	0	1	1	0	1	1	0	1	2	2	2	0	1	1	0
ENSG00000111785	1	0	0	0	0	1	0	0	0	3	2	0	0	0	0	2	3	2
ENSG00000111786	2	14	0	0	26	6	9	6	19	4	18	0	5	13	11	1	4	9
ENSG00000111790	233	77	148	164	321	379	359	361	498	191	190	164	329	70	148	93	123	201
ENSG00000111796	55	7	65	136	34	141	70	40	264	0	77	194	26	2	22	6	38	57
ENSG00000111801	11	0	3	1	16	0	28	5	40	1	8	0	5	0	5	0	1	7
ENSG00000111802	87	73	87	28	197	132	104	107	101	54	67	0	69	8	91	19	33	88
ENSG00000111817	47	29	22	19	45	85	37	35	63	26	13	66	39	3	36	26	17	37
ENSG00000111832	87	111	191	154	128	350	191	310	237	40	84	0	99	47	65	109	50	111
ENSG00000111837	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111843	70	54	71	50	48	140	69	47	163	19	84	57	47	27	34	14	10	44
ENSG00000111845	0	0	17	1	1	1	14	0	51	0	2	0	12	11	5	12	5	18
ENSG00000111846	0	0	0	0	0	9	0	6	1	1	1	0	0	0	1	0	0	0
ENSG00000111859	22	0	3	1	6	28	1	17	15	0	4	30	13	5	4	11	1	5
ENSG00000111860	0	26	1	0	17	0	8	1	2	0	13	0	5	6	1	7	12	5
ENSG00000111863	0	2	0	0	0	12	0	17	19	0	4	0	0	0	0	0	1	1
ENSG00000111875	59	18	12	12	67	61	48	75	113	8	16	27	32	13	31	18	5	13
ENSG00000111877	22	0	0	0	0	0	42	0	0	0	7	0	1	0	0	2	2	1
ENSG00000111880	0	0	3	0	46	0	0	4	23	2	0	338	3	1	0	0	9	1
ENSG00000111885	3	11	0	8	1	21	4	3	3	31	20	0	25	32	37	50	21	74
ENSG00000111897	25	63	1	18	13	64	25	42	103	51	68	0	101	18	45	55	41	91
ENSG00000111906	37	0	17	5	31	67	55	33	105	0	7	0	8	0	10	0	4	3
ENSG00000111907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000111911	0	0	0	1	21	7	5	2	1	0	0	0	6	0	4	0	0	9
ENSG00000111912	118	83	64	44	134	105	84	93	75	94	166	24	170	132	176	74	74	167
ENSG00000111913	174	126	186	167	423	307	284	350	785	194	362	1	321	83	271	101	176	230
ENSG00000111961	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111962	0	0	11	0	1	0	0	4	0	0	0	0	4	1	3	0	0	0
ENSG00000112029	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	1	2	2
ENSG00000112031	59	50	68	89	65	123	94	135	228	86	215	19	157	54	174	58	25	73
ENSG00000112033	0	0	9	0	0	3	3	1	4	0	0	0	1	5	3	0	0	1
ENSG00000112039	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000112053	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000112062	10	9	64	6	62	65	31	52	44	60	76	0	110	36	80	47	86	114
ENSG00000112077	1	0	0	0	0	1	0	0	0	11	23	0	4	8	0	0	1	3
ENSG00000112078	437	91	112	133	230	277	214	283	391	320	503	212	365	161	373	279	212	505
ENSG00000112079	31	117	32	19	72	93	122	168	121	73	123	70	153	45	54	77	68	123
ENSG00000112081	304	303	174	186	404	405	424	276	614	151	182	441	380	69	122	92	104	161
ENSG00000112096	3627	4245	3153	2183	4138	3792	3319	2239	4204	1636	2440	2456	1682	949	1804	2027	638	1682
ENSG00000112110	60	96	43	75	59	139	194	93	222	38	65	6	73	7	42	41	24	46
ENSG00000112118	35	0	18	7	30	40	24	40	96	0	17	0	11	0	11	1	13	21
ENSG00000112130	58	72	72	21	40	68	140	82	137	36	47	6	22	23	21	12	11	34
ENSG00000112137	1	0	0	5	0	3	1	13	5	0	0	0	1	2	1	1	1	0
ENSG00000112139	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSG00000112144	0	0	1	0	3	2	0	0	0	0	5	0	0	0	0	0	0	0
ENSG00000112146	171	153	126	164	189	301	274	160	249	28	90	245	26	67	37	88	11	104
ENSG00000112149	0	0	0	0	4	0	17	0	9	0	0	0	1	0	0	0	0	0
ENSG00000112159	0	0	112	0	1	31	0	0	34	8	9	0	2	2	5	0	16	16
ENSG00000112167	2	0	0	0	0	0	6	0	10	1	1	1	0	2	0	0	0	0
ENSG00000112182	0	0	0	0	0	6	0	1	0	1	1	0	0	2	0	0	2	0
ENSG00000112195	17	0	4	4	33	3	6	2	8	6	13	9	3	3	15	7	1	1
ENSG00000112200	30	14	105	10	12	11	13	11	21	42	45	28	107	15	39	3	19	65
ENSG00000112208	0	0	0	3	34	0	0	0	0	0	0	0	1	0	2	0	2	0
ENSG00000112210	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	13	0	6
ENSG00000112212	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0
ENSG00000112218	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000112232	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0
ENSG00000112234	32	37	25	1	32	74	74	72	124	105	105	0	51	84	29	15	20	30
ENSG00000112237	67	0	29	0	11	13	222	13	72	3	18	0	39	0	18	16	3	14
ENSG00000112242	21	9	36	9	32	38	38	11	47	9	23	0	16	16	21	6	10	22
ENSG00000112245	312	130	232	72	332	261	198	263	377	54	75	129	67	34	74	23	32	73
ENSG00000112249	2	0	0	0	14	4	14	0	9	3	16	1	7	4	3	18	9	48
ENSG00000112282	0	0	0	0	0	11	49	0	1	1	0	0	12	2	0	0	2	0
ENSG00000112290	32	0	76	28	24	1	31	0	12	32	17	0	33	19	31	2	3	17
ENSG00000112294	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
ENSG00000112297	0	0	0	0	0	0	16	0	1	0	2	0	0	0	0	0	3	7
ENSG00000112299	23	46	24	53	4	15	11	55	4	20	24	0	23	27	23	31	9	31
ENSG00000112303	21	0	1	0	11	9	0	1	88	0	6	0	22	0	0	0	0	7
ENSG00000112304	2	33	8	2	10	15	29	0	15	3	5	14	18	0	13	3	5	2
ENSG00000112305	54	77	12	52	60	85	73	57	160	34	23	91	43	27	50	38	24	42
ENSG00000112306	522	541	721	717	2313	1435	1558	779	4209	362	548	789	496	142	312	244	332	434
ENSG00000112308	551	476	340	331	647	830	819	746	967	927	2015	653	2344	440	1824	1531	701	2005
ENSG00000112312	0	0	0	0	18	0	0	20	0	0	6	0	0	0	0	0	4	6
ENSG00000112319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ENSG00000112320	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000112335	1322	1363	1312	1061	1389	2386	2352	1832	1651	681	1211	888	740	378	627	476	315	553
ENSG00000112339	40	0	23	1	16	24	28	41	55	31	23	0	29	3	22	4	11	9
ENSG00000112343	5	20	0	0	72	5	11	34	44	2	5	0	10	0	0	0	4	5
ENSG00000112357	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	6
ENSG00000112365	0	0	0	0	1	0	0	0	5	0	1	0	3	0	0	0	0	0
ENSG00000112367	72	0	0	52	32	107	1	13	4	6	29	0	23	1	0	16	7	29
ENSG00000112394	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0
ENSG00000112406	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	2	0	0
ENSG00000112419	164	39	96	89	181	119	14	119	105	80	47	4	100	46	95	34	9	31
ENSG00000112473	0	0	8	19	10	0	0	0	35	1	6	0	1	0	0	0	0	3
ENSG00000112499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000112511	6	5	0	0	5	11	21	33	14	4	3	0	0	1	2	0	1	0
ENSG00000112514	41	97	93	57	231	197	253	106	226	42	107	68	85	44	54	70	32	61
ENSG00000112530	0	0	0	0	0	39	0	0	0	0	0	0	1	3	0	0	0	5
ENSG00000112531	3	11	0	21	18	18	13	33	40	23	32	1	20	9	42	12	8	67
ENSG00000112561	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000112576	2148	838	1373	867	1560	3505	3137	2641	2122	375	1077	310	527	214	517	373	313	604
ENSG00000112578	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ENSG00000112584	4	1	1	4	5	8	0	0	4	2	5	0	5	0	5	1	1	7
ENSG00000112592	0	0	2	0	36	58	31	0	90	0	1	0	7	0	1	0	3	4
ENSG00000112624	8	15	19	0	1	0	0	8	3	3	5	2	10	6	5	5	0	2
ENSG00000112640	0	3	12	0	16	0	10	4	46	4	0	3	2	0	8	0	2	0
ENSG00000112651	0	0	16	1	77	0	7	14	53	3	22	0	3	0	10	2	3	4
ENSG00000112655	12	10	4	7	7	47	6	7	19	2	29	0	26	16	10	0	13	5
ENSG00000112658	0	0	3	8	1	0	14	1	0	3	5	0	0	0	2	2	5	10
ENSG00000112659	0	0	0	0	0	0	0	0	21	0	2	0	0	0	0	0	4	4
ENSG00000112667	5	0	19	6	38	2	7	4	36	5	3	0	2	0	0	0	0	3
ENSG00000112679	426	862	565	354	644	1681	1151	1161	269	253	222	128	505	270	242	380	276	319
ENSG00000112685	2	0	0	3	28	8	21	0	11	11	30	0	14	0	3	0	12	19
ENSG00000112695	126	178	180	108	327	454	406	269	438	128	261	95	210	61	232	94	59	148
ENSG00000112697	0	0	0	0	0	2	2	8	46	6	20	0	9	0	7	8	4	11
ENSG00000112699	0	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	2	0
ENSG00000112701	193	170	88	139	154	207	120	42	89	22	52	0	60	33	65	94	49	156
ENSG00000112706	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000112739	5	3	0	0	18	8	3	4	41	2	28	0	19	3	3	1	14	18
ENSG00000112742	0	0	0	0	20	0	5	0	0	7	3	0	6	18	7	0	0	0
ENSG00000112759	0	0	58	28	0	0	0	68	26	6	7	0	5	13	2	10	10	1
ENSG00000112763	9	2	1	0	7	6	6	14	16	1	4	0	1	0	3	4	3	1
ENSG00000112769	0	0	1	0	0	0	0	0	36	0	0	0	9	0	0	0	0	0
ENSG00000112773	0	4	7	0	12	8	5	0	3	0	0	0	0	0	0	0	1	0
ENSG00000112787	0	0	2	0	2	3	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000112796	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112799	8	79	8	20	107	47	31	18	146	16	25	77	43	2	23	18	8	17
ENSG00000112812	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
ENSG00000112851	607	443	192	161	312	249	518	428	792	353	302	107	428	116	293	403	85	459
ENSG00000112855	24	35	0	0	61	28	21	0	20	0	6	0	3	0	0	0	6	0
ENSG00000112877	0	0	0	0	8	0	0	0	21	0	0	0	0	0	0	0	0	0
ENSG00000112893	2	15	46	1	3	168	44	63	58	57	45	0	79	66	39	73	32	75
ENSG00000112902	0	0	0	2	0	0	0	0	10	0	0	0	8	0	0	2	0	0
ENSG00000112941	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0
ENSG00000112964	4	22	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	6
ENSG00000112972	0	0	0	24	0	1	0	1	17	1	0	14	1	0	0	0	0	0
ENSG00000112977	20	12	14	9	32	24	31	28	39	19	28	19	28	18	19	14	5	21
ENSG00000112983	0	5	21	0	82	9	0	6	37	0	11	0	12	3	10	0	4	3
ENSG00000112984	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112992	12	27	35	59	49	139	111	80	84	53	227	0	186	113	159	187	114	179
ENSG00000112996	0	24	0	7	36	9	0	0	53	0	5	2	5	0	0	0	1	0
ENSG00000113013	39	51	39	0	132	143	281	51	321	32	79	106	48	8	42	34	20	24
ENSG00000113048	10	0	0	0	8	0	25	0	21	0	3	93	7	0	0	0	1	6
ENSG00000113068	17	35	12	13	45	52	28	30	35	19	19	4	13	12	9	20	15	19
ENSG00000113070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000113083	0	0	0	0	2	0	0	2	0	0	5	3	3	2	1	4	0	3
ENSG00000113088	0	6	0	0	6	4	1	4	24	0	0	0	1	0	0	0	0	0
ENSG00000113108	0	1	6	5	11	0	3	1	4	0	7	0	7	1	2	5	5	3
ENSG00000113119	0	8	0	17	0	9	12	0	2	2	0	0	0	0	4	0	0	0
ENSG00000113140	37637	31431	29333	20372	40084	42314	38510	32681	47801	16540	30171	23641	30034	9267	18741	19495	11597	17147
ENSG00000113141	49	163	89	86	791	273	338	242	471	47	114	56	152	10	124	19	51	94
ENSG00000113161	0	0	46	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113163	24	29	14	0	0	113	57	159	52	25	38	0	30	27	20	8	16	15
ENSG00000113194	0	0	0	38	0	11	2	23	63	1	24	0	9	0	0	0	4	12
ENSG00000113231	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0
ENSG00000113240	0	0	0	0	49	63	41	0	117	19	31	0	68	0	2	11	16	2
ENSG00000113249	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113263	0	0	0	0	32	0	29	0	48	0	7	0	4	0	0	14	2	20
ENSG00000113269	31	202	118	79	120	114	144	131	257	51	69	0	53	61	75	58	61	95
ENSG00000113272	0	3	1	0	0	1	9	7	5	1	1	1	3	0	0	0	3	1
ENSG00000113273	0	0	0	0	0	0	0	1	0	4	1	0	0	0	1	0	0	1
ENSG00000113282	288	87	147	174	204	261	212	248	229	75	85	1	119	108	118	111	66	161
ENSG00000113300	0	0	0	0	0	0	0	0	1	0	5	0	1	0	1	3	0	4
ENSG00000113303	0	0	0	0	0	0	0	0	10	1	0	0	4	8	0	0	0	0
ENSG00000113312	164	87	73	21	83	241	33	13	323	28	62	1	40	32	15	37	18	43
ENSG00000113318	35	23	3	14	65	40	18	0	64	19	7	0	8	1	0	2	3	2
ENSG00000113319	0	0	0	0	0	4	70	0	9	1	22	0	40	0	12	31	12	43
ENSG00000113328	648	304	447	350	856	828	1011	1139	1188	397	989	586	831	211	353	373	333	493
ENSG00000113356	225	356	193	175	565	294	316	227	152	88	140	34	174	76	222	210	38	205
ENSG00000113360	0	0	0	0	1	0	0	0	29	2	18	0	13	0	1	0	13	13
ENSG00000113361	0	0	0	0	0	0	33	6	0	0	16	0	1	12	1	16	0	0
ENSG00000113368	0	0	0	0	0	0	0	1	0	3	5	0	8	0	0	0	2	0
ENSG00000113369	25	33	43	25	8	4	67	49	28	52	31	1	21	8	31	49	18	54
ENSG00000113384	0	0	0	0	0	2	0	0	5	0	1	0	1	0	0	2	1	14
ENSG00000113387	186	236	225	245	494	408	519	221	595	159	249	353	173	96	124	83	107	144
ENSG00000113389	0	0	0	0	0	0	15	0	0	1	0	0	1	1	0	0	0	0
ENSG00000113391	16	0	0	10	13	20	3	42	35	21	15	0	3	6	5	7	8	1
ENSG00000113407	12	12	23	2	0	6	0	7	98	3	40	0	46	3	6	0	5	6
ENSG00000113441	1	0	3	7	26	4	5	2	15	36	29	0	44	13	14	52	11	42
ENSG00000113448	3	43	35	14	21	138	141	64	150	14	47	1	67	47	47	35	39	132
ENSG00000113456	23	25	27	19	0	13	24	62	57	1	2	0	9	0	4	8	4	0
ENSG00000113460	75	16	2	79	99	81	191	0	183	0	21	0	13	0	1	1	4	9
ENSG00000113494	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113504	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000113522	40	80	120	29	42	78	68	82	113	20	44	74	64	28	34	26	23	82
ENSG00000113525	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113532	0	0	0	3	1	41	4	2	25	0	4	0	2	0	4	8	2	6
ENSG00000113552	0	0	0	0	0	0	5	8	20	2	0	0	3	0	0	0	1	0
ENSG00000113558	2678	3445	2630	2047	4153	5044	3858	3581	3884	795	1271	2726	1755	836	1633	1691	589	1577
ENSG00000113569	0	0	0	0	1	0	0	1	0	3	2	0	4	0	0	0	6	13
ENSG00000113575	70	24	63	26	178	32	76	105	136	28	20	0	23	6	23	9	24	17
ENSG00000113580	5	30	26	31	61	123	66	56	52	14	9	0	24	0	27	19	8	54
ENSG00000113583	6	1	0	0	3	35	7	5	13	1	2	0	6	0	1	4	3	1
ENSG00000113593	25	0	16	0	21	21	38	19	107	1	1	0	24	0	0	19	5	5
ENSG00000113594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ENSG00000113595	0	0	0	2	0	1	1	6	0	3	1	0	0	0	1	6	0	7
ENSG00000113597	0	0	54	0	48	55	26	13	15	25	19	0	5	1	4	10	2	31
ENSG00000113600	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000113615	0	14	0	0	5	0	0	0	9	0	1	0	4	0	0	0	1	1
ENSG00000113621	0	0	0	0	0	10	9	8	21	1	1	0	0	0	0	0	2	0
ENSG00000113638	81	70	105	85	201	157	241	219	156	70	87	3	91	33	66	101	41	100
ENSG00000113643	112	0	3	6	25	31	39	4	161	14	8	2	23	12	17	32	5	18
ENSG00000113645	33	0	24	0	3	35	1	25	20	5	31	0	52	4	17	22	8	31
ENSG00000113648	22	13	46	0	141	64	60	97	220	22	39	81	26	2	5	21	11	20
ENSG00000113649	0	0	3	56	0	32	19	23	30	1	13	0	1	0	0	17	19	10
ENSG00000113658	149	45	29	71	15	4	3	9	86	66	98	9	71	38	50	6	11	46
ENSG00000113712	380	125	276	65	343	302	389	169	448	127	176	7	161	134	139	100	78	178
ENSG00000113716	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
ENSG00000113719	0	0	0	0	0	1	4	0	4	1	6	0	3	8	7	0	2	3
ENSG00000113721	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0
ENSG00000113732	2277	2776	2301	1667	3533	4054	3267	2605	2861	898	1667	1990	1520	665	1258	1183	577	1249
ENSG00000113734	0	0	0	0	10	0	0	0	1	2	9	0	2	0	0	0	1	4
ENSG00000113742	10	0	5	1	13	102	4	1	12	25	46	3	71	21	35	8	38	42
ENSG00000113749	0	0	1	0	3	0	0	1	1	0	0	0	0	0	0	0	1	0
ENSG00000113758	82	33	90	78	124	215	263	206	160	36	97	18	17	35	22	40	24	40
ENSG00000113761	0	4	0	0	6	0	49	30	14	23	40	114	16	17	13	0	9	11
ENSG00000113763	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000113790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSG00000113810	182	114	67	27	106	262	132	51	110	47	73	0	60	13	55	60	26	65
ENSG00000113811	47	73	97	72	62	207	230	146	311	44	102	43	69	38	84	76	43	94
ENSG00000113812	0	1	0	51	29	3	1	0	43	2	6	0	6	5	0	4	0	2
ENSG00000113838	0	3	0	0	0	23	0	0	23	0	0	0	3	0	0	0	0	1
ENSG00000113845	46	5	19	42	10	31	293	39	212	7	9	2	21	21	23	23	4	19
ENSG00000113851	1949	2003	1782	1264	2946	4759	3622	3196	2553	1290	1507	800	3117	472	1217	1258	912	1508
ENSG00000113889	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1
ENSG00000113916	1	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	1	6
ENSG00000113924	1604	1956	1594	1388	2294	2956	2132	1852	2985	608	711	1138	711	248	855	1091	413	642
ENSG00000113946	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0
ENSG00000113966	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113971	1	0	1	0	0	0	0	0	3	11	2	0	17	3	21	2	3	12
ENSG00000114013	0	13	0	0	126	0	46	0	38	1	3	0	11	0	0	0	2	0
ENSG00000114021	0	74	58	0	86	66	0	61	52	7	1	0	16	0	1	7	3	9
ENSG00000114023	54	22	21	37	33	24	55	2	220	4	11	104	12	0	13	0	6	14
ENSG00000114026	26	0	7	0	3	23	0	5	58	4	12	30	7	2	2	0	7	2
ENSG00000114030	22	2	45	6	40	90	160	129	78	28	60	0	82	34	37	20	10	35
ENSG00000114054	309	85	65	49	12	40	133	0	191	16	55	0	43	5	26	143	26	30
ENSG00000114062	0	4	1	0	64	31	12	50	44	12	19	0	4	7	1	25	8	22
ENSG00000114098	221	486	472	193	698	518	716	388	927	294	870	684	535	246	261	578	299	398
ENSG00000114107	1	67	22	27	4	6	5	14	5	9	4	0	15	2	4	8	0	32
ENSG00000114113	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114115	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0
ENSG00000114120	0	15	24	3	42	19	44	34	129	4	6	0	7	0	8	16	5	17
ENSG00000114125	36	86	45	37	53	49	74	31	98	10	26	6	39	9	16	28	12	21
ENSG00000114126	26	39	15	17	82	88	85	34	17	5	32	95	32	24	35	10	19	33
ENSG00000114127	275	123	175	148	469	508	375	533	311	123	230	1	203	89	274	186	97	338
ENSG00000114166	100	1	0	2	2	57	1	39	47	19	35	8	32	71	25	26	18	66
ENSG00000114204	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114209	1965	1454	1628	1238	4123	2806	2229	1914	2322	1010	1221	1597	1374	402	1083	599	729	1400
ENSG00000114268	0	1	13	0	0	5	0	0	1	3	0	0	0	0	0	0	3	0
ENSG00000114302	0	18	0	0	0	0	7	0	1	5	0	0	1	0	0	0	1	1
ENSG00000114316	31	74	75	60	249	143	79	171	163	61	176	0	139	71	136	47	54	146
ENSG00000114331	145	261	109	89	283	315	440	257	285	88	126	10	138	51	91	115	67	132
ENSG00000114346	0	0	0	0	0	0	0	0	0	0	3	0	3	0	4	0	0	2
ENSG00000114353	105	73	116	64	100	210	146	92	245	165	169	262	130	179	114	135	98	185
ENSG00000114354	150	113	76	47	136	131	209	72	197	26	102	0	80	25	108	17	30	71
ENSG00000114374	0	0	0	1	0	0	0	0	9	0	9	0	0	0	2	0	17	0
ENSG00000114383	53	29	22	9	24	47	53	40	32	8	17	0	11	3	4	14	2	13
ENSG00000114388	0	24	0	0	25	136	14	50	126	10	11	0	31	9	0	0	4	19
ENSG00000114391	351	139	282	236	1500	580	617	266	2276	175	276	151	332	31	99	50	187	197
ENSG00000114395	4	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0
ENSG00000114405	9	10	25	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0
ENSG00000114416	52	97	33	55	139	32	44	26	148	21	21	0	37	8	28	35	4	34
ENSG00000114423	0	1	0	0	12	1	0	10	29	0	3	0	19	1	0	0	1	13
ENSG00000114439	324	126	80	297	334	369	516	288	612	102	165	0	257	195	193	193	145	166
ENSG00000114446	77	25	0	26	77	76	24	52	225	25	25	0	45	3	9	20	43	30
ENSG00000114450	0	64	1	4	35	12	0	0	6	11	28	0	11	0	22	17	5	24
ENSG00000114455	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000114473	8	0	0	6	1	0	0	0	25	5	0	0	0	0	7	0	6	11
ENSG00000114480	19	35	0	26	123	25	76	23	58	30	42	0	30	0	28	29	16	44
ENSG00000114487	222	35	47	30	222	51	108	105	137	98	89	1	140	97	67	186	44	126
ENSG00000114491	0	0	1	0	0	20	3	0	32	5	0	0	5	0	0	0	0	0
ENSG00000114503	1	24	12	20	11	53	20	31	29	2	5	0	5	0	6	5	3	8
ENSG00000114520	0	0	0	5	91	86	31	10	65	14	28	175	7	0	12	23	13	19
ENSG00000114529	0	0	0	22	0	34	6	14	3	4	9	0	11	9	1	0	10	3
ENSG00000114541	296	166	314	199	510	1016	395	695	217	341	461	122	1158	247	318	521	533	495
ENSG00000114544	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	2	0
ENSG00000114554	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000114573	6	1	8	11	39	81	126	129	23	70	116	52	153	37	104	77	65	167
ENSG00000114626	644	802	614	578	898	1518	1182	805	1130	283	963	552	542	130	381	258	169	393
ENSG00000114648	0	24	12	0	17	50	17	0	0	1	1	2	8	1	0	1	3	4
ENSG00000114650	2	7	0	0	0	0	15	1	1	1	1	0	0	9	3	7	3	1
ENSG00000114654	0	0	8	0	0	0	0	0	0	1	6	0	1	0	4	0	0	0
ENSG00000114670	0	0	34	0	3	0	0	0	0	6	0	0	3	2	0	7	4	0
